#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-01-01,1200,20,69,21,33,229,SW,356,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,3.5,81,7,1018,25,20,68,17,62,20,68,35,57,20,68
2016-01-01,1800,14,57,11,17,286,WNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,80,10,1020,80,14,57,10,51,12,54,20,32,12,54
2016-01-02,17,62,13,55,08:55 AM,06:26 PM,01:35 AM,01:33 PM
2016-01-02,0,13,55,7,11,285,WNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,67,10,1023,95,13,55,7,45,12,54,13,21,12,54
2016-01-02,600,12,53,6,10,286,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,69,10,1024,50,12,53,6,43,11,51,13,20,11,51
2016-01-02,1200,15,60,4,7,279,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,58,10,1026,39,15,60,7,45,15,60,6,9,15,60
2016-01-02,1800,15,58,6,9,224,SW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,67,10,1024,16,15,58,9,47,14,58,8,13,14,58
2016-01-03,18,65,13,55,08:55 AM,06:27 PM,02:29 AM,02:03 PM
2016-01-03,0,15,59,9,14,196,SSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,88,10,1022,69,15,59,13,55,14,57,12,20,14,57
2016-01-03,600,13,56,9,14,242,WSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.1,88,10,1019,38,13,56,11,52,12,53,19,30,12,53
2016-01-03,1200,17,63,15,23,217,SW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.4,91,2,1019,100,17,63,16,60,17,63,19,31,17,63
2016-01-03,1800,17,62,14,22,257,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,90,2,1016,100,17,62,15,59,17,62,19,31,17,62
2016-01-04,17,63,11,53,08:55 AM,06:28 PM,03:25 AM,02:36 PM
